solver,problem,restarts,conflicts,decisions,propagations,conf_lits,num_ev,ev_decisions,ev_conflicts,ev_learnt,total_lbd,mem_used,cpu_time,er_add_time,er_delC_time,er_delV_time,er_sub_time,satisfiability
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_325_6864_5.cnf,37658,27401498,33049547,2175839009,1449804229,620,414,64733212,20715628,1035350307,177,4920.65,189.718,6.40545,0,862.93,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_325_6864_6.cnf,38137,27653800,33380265,2236650138,1470085880,643,518,72211886,21921264,1044429562,181,4912.55,195.611,6.3962,0,955.234,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_325_6864_7.cnf,35084,25834115,31124789,2083018132,1366280146,623,430,63399088,19972087,978982150,170,4922.02,184.628,7.02201,0,862.765,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_325_6864_8.cnf,36861,26841224,32332047,2125896648,1417786109,616,454,64399836,20288508,1006369153,168,4925.04,198.704,6.86564,0,861.86,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_325_6864_9.cnf,36862,26932265,32342499,2064322310,1395144351,591,414,68344160,20974045,979575800,178,4924.72,199.757,7.07935,0,817.85,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_0.cnf,32766,22482395,27395689,1626740733,1256866051,491,238,50677272,17127831,897481254,168,4921.94,187.545,6.84143,0,693.276,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_1.cnf,32766,22798355,27763945,1726334120,1276503772,545,911,50334113,17047951,906054906,185,4914.94,185.081,6.74724,0,748.04,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_2.cnf,32767,23112344,28088307,1741876723,1287666917,537,217,53080352,17661854,907236400,178,4918.52,184.084,7.07468,0,736.5,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_3.cnf,34043,25195274,30491157,1863593648,1420061473,525,311,54206103,18403955,1019046864,191,4911.6,170.858,5.45059,0,806.349,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_4.cnf,40017,28726514,34899183,2179192320,1619070290,550,474,67229816,21762151,1146535315,195,4918.17,180.069,5.29244,0,900.551,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_5.cnf,36862,27032279,32799405,2101858123,1522254805,563,411,64835893,21070685,1080288078,192,4918.14,192.882,6.47782,0,858.852,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_6.cnf,33276,24790768,30026344,1925235741,1393362969,553,583,55964883,18340832,991279375,189,4921.3,179.635,7.08052,0,773.837,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_7.cnf,32767,24154610,29253650,1814266684,1343291319,520,879,52336718,17421646,958116880,167,4912.16,177.655,5.82403,0,777.657,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_8.cnf,37116,27148233,32960698,2039936500,1532004298,530,249,60365571,20642886,1088626716,191,4916.67,191.304,6.65545,0,865.996,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_350_7392_9.cnf,32767,23560085,28636662,1811774200,1324476798,567,150,53317312,17922399,937030068,172,4920.73,179.709,6.81946,0,760.236,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_0.cnf,36861,26801283,32730516,1970594802,1594762977,493,612,56310703,19709274,1128909149,194,4915.12,192.11,6.16265,0,815.698,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_1.cnf,32767,24219334,29444145,1751683853,1409269438,492,330,51008590,17912523,989632517,179,4916.81,175.231,5.62917,0,741.231,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_2.cnf,36915,27074053,32997884,2091089658,1603682907,556,376,58646957,19794434,1135567679,199,4921.53,185.411,5.69766,0,853.382,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_3.cnf,37884,27500254,33510007,2111231224,1610325786,549,507,63061499,20536251,1132572371,179,4914.54,187.628,5.93066,0,900.006,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_4.cnf,37884,27508868,33537680,2115138469,1620594619,521,384,61542520,20886203,1148978729,190,4921.18,200.325,6.64133,0,864.92,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_5.cnf,33000,24675227,30027400,1925053967,1449806613,539,405,56072904,18305107,1015249495,187,4916.77,165.561,5.42146,0,823.433,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_6.cnf,38403,27806530,33957098,2130988102,1650535865,545,529,60114615,20497964,1166410924,199,4914.43,187.713,5.7098,0,873.082,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_7.cnf,32767,23901611,29184525,1785793202,1418129847,515,344,50677713,17617806,1007509255,168,4881.59,178.201,6.75055,0,718.05,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_8.cnf,36862,26983684,32892425,2058636175,1592594129,515,623,59081753,20135961,1114170010,197,4915.86,186.255,6.25938,0,851.048,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_375_7920_9.cnf,32767,24261230,29626984,1774684442,1436158949,490,247,48355506,17439536,1027515988,192,4922.22,174.204,6.58464,0,749.252,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_0.cnf,34731,25503694,31351614,1900421713,1604428134,487,275,50225648,17905133,1146184879,190,4925.13,182.378,6.09294,0,772.623,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_1.cnf,32766,22290874,27532615,1662279495,1397112672,506,183,40427350,15314815,1003006542,190,4924.12,190.219,5.66598,0,694.304,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_2.cnf,32767,23893947,29337514,1713793676,1484968740,455,216,45576213,17014310,1054582674,180,4922.75,187.332,6.29699,0,704.86,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_3.cnf,32766,22321337,27542886,1684689697,1389653335,497,195,43335619,15842587,997978140,189,4925.77,188.418,5.93973,0,706.575,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_4.cnf,32767,23751560,29213566,1736551109,1490334030,481,243,44502114,16636611,1066379448,187,4911.27,177.435,5.62636,0,745.768,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_5.cnf,32766,22499808,27741190,1634734572,1408738591,457,192,43661135,16443205,998927269,172,4922.52,182.407,6.12077,0,685.668,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_6.cnf,32767,23104513,28430394,1722651123,1437879324,486,226,44493113,16235301,1024255071,178,4919.93,177.541,5.98314,0,712.197,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_7.cnf,28666,18889946,23424505,1380348371,1182959178,466,123,36285341,13331206,838859556,168,4930.21,166.347,6.82281,0,618.835,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_8.cnf,29692,19758253,24373171,1385116314,1221339417,417,188,37743193,14035260,860187548,156,4931.06,172.315,6.8556,0,575.03,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_400_8448_9.cnf,32767,23076266,28381931,1667982178,1442340463,448,91,41130348,15439144,1029623577,181,4918.57,187.7,5.59602,0,688.599,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php10.cnf,380,136629,152509,1815395,3105942,0,0,0,0,1359806,11,4.16374,0.117811,7.00E-05,0,0.48501,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php11.cnf,1023,497213,552444,7223800,14957507,0,0,0,0,5628202,19,21.8411,0.639173,0.00022,0,2.22295,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php12.cnf,2557,1327987,1511004,22888276,46727707,0,0,0,0,16399621,31,68.647,2.69502,0.000282,0,6.52492,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php13.cnf,12286,7685110,8652191,130023161,321008145,0,0,0,0,108539137,102,640.841,28.6373,0.000754,0,45.3481,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php14.cnf,48634,34245298,38255085,629517912,1771739165,0,0,0,0,504914409,221,4913.7,275.493,0.001994,0,247.142,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php15.cnf,43002,30873920,34340661,604099683,1857607494,0,0,0,0,495046239,220,4922.53,233.323,0.001754,0,249.819,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php16.cnf,46073,32815885,36481074,700032810,2223972816,0,0,0,0,555502304,217,4916.45,263.125,0.001721,0,291.994,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php17.cnf,38202,27696058,30879317,637215575,2134268858,0,0,0,0,500873358,231,4909.71,216.012,0.001796,0,280.863,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php18.cnf,42025,30458403,33895309,737248777,2553913964,0,0,0,0,577819009,280,4920.47,219.973,0.001594,0,320.357,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php19.cnf,32767,23415010,26262303,617240341,2130884303,0,0,0,0,467709332,265,4931.94,161.682,0.002668,0,270.016,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php20.cnf,32767,23321828,26103718,646841373,2299093850,0,0,0,0,484021253,270,4931.36,160.456,0.001639,0,284.268,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php4.cnf,1,7,8,54,12,0,0,0,0,9,11,2.40E-05,0,0,0,3.00E-06,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php5.cnf,1,28,36,278,101,0,0,0,0,71,11,0.003164,0,0,0,8.50E-05,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php6.cnf,2,159,209,1806,1129,0,0,0,0,713,11,0.000138,0,0,0,3.10E-05,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php7.cnf,7,910,1122,11448,9626,0,0,0,0,5149,11,0.005807,0,0,0,0.001187,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php8.cnf,31,6625,7664,92103,95116,0,0,0,0,47320,11,0.10657,0.001671,8.00E-06,0,0.016937,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/xMaplesatExperiments/instances/php/php9.cnf,125,34559,38785,448972,632814,0,0,0,0,299244,11,0.792024,0.020725,3.20E-05,0,0.111792,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/bitcoin_mining_2018/satcoin-genesis-SAT-10_maplesat_preprocess.cnf,5933,3317710,10991763,7314818589,473138972,933,166,2936178,996188,192086029,368,4983.51,682.427,0.254723,0,192.435,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/bitcoin_mining_2018/satcoin-genesis-SAT-256_maplesat_preprocess.cnf,8765,5579873,16837966,9945057871,810170336,1065,312,5151601,1817973,298740655,541,4973.49,352.381,0.426372,0,300.671,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/bitcoin_mining_2018/satcoin-genesis-SAT-32_maplesat_preprocess.cnf,8702,5552513,16982546,10105869590,779634397,1098,378,6876555,1763340,331668509,402,4973.85,340.805,0.408714,0,291.517,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c4-p6-13-17-19_maplesat_preprocess.cnf,9213,5788714,13292228,435944195,184449673,512,13995,4628114,1278741,117941559,74,388.72,61.3806,0.241022,0,83.83,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c5-p0-5-11-13-18_maplesat_preprocess.cnf,4095,2320142,6515295,186767390,68032048,419,2595,518964,201817,39159027,53,135.716,20.1722,0.035401,0,26.5895,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c5-p0-7-10-15-19_maplesat_preprocess.cnf,511,207939,1082726,20234147,3921147,124,144,8535,4014,2308995,22,10.1006,1.46047,0.000656,0,1.09427,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c5-p1-5-10-12-18_maplesat_preprocess.cnf,8188,4607408,13049674,381034278,147855561,634,8954,2546271,875746,89233592,53,315.434,53.0741,0.16703,0,69.2846,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c5-p1-8-13-18-19_maplesat_preprocess.cnf,12286,7773304,24613833,959278274,349617619,616,9910,3365932,1210012,181291651,96,666.105,86.9558,0.230356,0,141.783,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c5-p1-8-9-16-19_maplesat_preprocess.cnf,8190,4818731,14445497,479455443,164362282,593,8113,1918954,708111,90285033,62,324.753,45.771,0.122659,0,71.1324,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c5-p5-13-16-17-19_maplesat_preprocess.cnf,8190,4772647,13908320,559104179,205630478,696,10235,2466329,854195,108057833,93,377.493,46.4236,0.159457,0,86.0007,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18_maplesat_preprocess.cnf,12286,7588666,19511511,608718573,261193436,806,14625,5413355,1746579,149692757,74,546.38,89.4415,0.334998,0,136.051,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19_maplesat_preprocess.cnf,9213,5788139,20621127,885666780,323614069,525,5098,1895192,705459,162317609,103,522.491,50.9444,0.130709,0,106.715,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19_maplesat_preprocess.cnf,1871,868926,3441609,79563685,20104222,279,633,119292,51647,12363097,27,41.1247,6.32353,0.007968,0,6.97455,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19_maplesat_preprocess.cnf,893,374385,1777637,34937286,7599943,194,297,35167,12992,4701388,23,16.1834,2.35781,0.001746,0,2.35088,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19_maplesat_preprocess.cnf,766,328575,5550334,96436607,5215920,111,107,2613,1852,3478489,25,31.4869,2.61597,0.000427,0,1.62385,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c4-p1-3-4-16_maplesat_preprocess.cnf,2046,1014004,6182189,167934789,30154156,195,563,35860,18073,17877107,38,71.5334,8.93014,0.002911,0,8.84006,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c5-p2-7-8-15-19_maplesat_preprocess.cnf,16382,10407508,28254569,946016251,369550900,656,19873,4840695,1732062,205588578,113,854.083,168.29,0.331341,0,175.955,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c5-p6-11-15-16-19_maplesat_preprocess.cnf,6889,3893384,13687159,382817645,106876329,451,6204,829926,289071,63303417,77,274.484,56.1505,0.052088,0,44.8191,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18_maplesat_preprocess.cnf,16383,11235560,41308601,1813753485,700184552,756,15729,5619631,1672810,306869749,156,1414.56,187.439,0.37296,0,267.926,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15_maplesat_preprocess.cnf,4093,2150514,12910373,414396480,63848730,252,878,96228,50721,36529104,51,183.444,25.3166,0.00815,0,20.8347,UNSATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19_maplesat_preprocess.cnf,10235,6274238,28940992,1322393909,397657313,628,7457,2339684,811775,172620025,160,903.539,94.2348,0.191644,0,140.84,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/logical_cryptanalysis_hash_function_2018/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19_maplesat_preprocess.cnf,4350,2561535,16267112,687793999,146405311,393,1917,503217,201758,67671124,104,372.316,54.6622,0.043602,0,45.452,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds18_maplesat_preprocess.cnf,10,1563,45445,284221,7214,0,0,0,0,6328,12,0.105233,0,0,0,0.003854,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds19_maplesat_preprocess.cnf,25,4698,133437,981113,25106,10,1,1,3,21515,12,0.32191,0.012432,5.00E-06,0,0.011433,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds20_maplesat_preprocess.cnf,127,41236,766281,8781559,822227,35,26,250,328,452239,14,2.75987,0.113739,7.20E-05,0,0.183774,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds21_maplesat_preprocess.cnf,1534,739427,3796140,195397871,67311033,424,234,448600,221276,30312732,63,89.1208,4.51905,0.046498,0,17.4344,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds22_maplesat_preprocess.cnf,15099,9247919,25471308,3200197532,1220179032,1413,4572,17171284,4960468,527053486,159,1954.08,86.3108,1.29197,0,510.679,SATISFIABLE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds23_maplesat_preprocess.cnf,29978,19891644,49463508,7298981400,2788642550,1849,9875,46908995,11543448,1173691550,212,4925.52,236.819,2.88921,0,1374,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds24_maplesat_preprocess.cnf,30716,20369026,51566980,7153193200,2661183838,2022,9195,36715749,10708204,1135039071,184,4922,253.067,2.61401,0,1346.16,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds25_maplesat_preprocess.cnf,26553,17717434,45501739,6357175334,2361995737,2123,11524,39506224,10218450,975736733,182,4930.43,243.851,3.16482,0,1237.06,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds26_maplesat_preprocess.cnf,28153,18638315,48953760,6450477925,2407994247,2073,11488,37192102,10097550,960043004,173,4928.98,274.495,2.96342,0,1240.4,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds27_maplesat_preprocess.cnf,27643,18394895,49341574,6195886786,2288106906,2097,13101,36861545,10037036,905440895,189,4928.02,303.409,2.98744,0,1227.65,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds28_maplesat_preprocess.cnf,29370,19563190,53091396,6651691300,2444664756,2160,14046,34798717,9227898,938083359,177,4927.75,303.911,2.52361,0,1241.51,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds29_maplesat_preprocess.cnf,28544,18828192,52116817,6415530563,2323332308,2273,15574,33920343,8859001,900438556,187,4928.03,315.691,2.4225,0,1267.34,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds30_maplesat_preprocess.cnf,26620,17821906,50169551,6059595743,2211434543,2309,16037,35157436,8966144,800089690,207,4930.32,317.173,2.53676,0,1214.89,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds31_maplesat_preprocess.cnf,28669,19119198,54278817,6393622769,2316466786,2243,16238,34325076,8575501,866022080,176,4925.88,322.638,2.2792,0,1238.31,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds32_maplesat_preprocess.cnf,26579,17723492,51488552,6053413055,2184828470,2416,17273,33395043,8624337,794043686,181,4925.96,296.503,2.36668,0,1286.3,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds33_maplesat_preprocess.cnf,27577,18332474,54191086,6238902282,2272896148,2206,18411,34264608,8572804,839340998,180,4925.87,301.122,2.35989,0,1233,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds34_maplesat_preprocess.cnf,28668,18962428,56960313,6363905370,2248938454,2311,18760,31258221,9162585,841086363,197,4923.71,323.757,2.55167,0,1237.16,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds35_maplesat_preprocess.cnf,24574,16432589,51388964,5725969002,2014662890,2351,12688,26379571,7686160,743763686,187,4928.02,303.63,2.27522,0,1157.57,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds36_maplesat_preprocess.cnf,23927,15714596,51566699,6192084985,2152802961,2392,17102,28660022,7923669,789716800,209,4933.55,290.61,2.20217,0,1175.52,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds37_maplesat_preprocess.cnf,19196,12931298,44546603,6925051936,2170406144,2293,18219,32104801,6819393,889130629,198,4945.72,207.308,1.97794,0,1051.84,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds38_maplesat_preprocess.cnf,20478,13904521,47295275,6360794001,2067413622,2353,30247,41445417,7742110,812096626,198,4944.87,255.117,2.18279,0,1054.5,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds39_maplesat_preprocess.cnf,16383,10938403,40304745,6520702077,1957146439,2295,19502,30427778,5722049,750594221,217,4946.1,206.822,1.61196,0,993.43,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds40_maplesat_preprocess.cnf,16383,11090361,40832744,6754685779,2020009397,2342,19514,38380594,6012708,775949887,270,4955.15,219.271,1.72412,0,982.685,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds41_maplesat_preprocess.cnf,16383,11256422,40816096,6683149184,2025663849,2212,20981,33154823,5763671,803379082,275,4953.48,239.816,1.67395,0,959.048,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds42_maplesat_preprocess.cnf,16379,9912615,39718821,6621352050,1780561400,2346,20897,32756996,5159349,681351176,270,4945.04,200.422,1.45479,0,889.02,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds43_maplesat_preprocess.cnf,16383,11361087,42128348,6042448245,1844396704,2319,20973,34456576,6061485,716708946,206,4953.94,215.463,1.87433,0,1026.07,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds44_maplesat_preprocess.cnf,16122,9760056,39635617,6187051392,1728142631,2412,17754,28324265,4840983,636761194,251,4956.1,190.359,1.46844,0,945.614,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds45_maplesat_preprocess.cnf,16381,10170511,40182439,6067631943,1673873401,2175,15734,22305839,4627057,646099088,217,4955.71,257.027,1.35053,0,888.646,INDETERMINATE
xmaplesat_sub_force0,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds46_maplesat_preprocess.cnf,14333,8874666,35621514,5740552470,1534897918,2111,12903,17977717,4285132,599149352,230,4960.49,343.499,1.29354,0,805.426,INDETERMINATE
